TransactionID,Amount,CustomerID,Timestamp,MerchantID,TransactionAmount,AnomalyScore,FraudIndicator,Category,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location
642,79.32819586,1077,1/27/2022 17:00,2543,45.25970332,0.728822952,0,Food,Customer 1077,38,Address 1077,7580.464855,3/18/2022,0,Merchant 2543,Location 2543
643,61.06243509,1691,1/27/2022 18:00,2575,27.72996607,0.388043042,0,Retail,Customer 1691,47,Address 1691,6089.047769,11/22/2023,0,Merchant 2575,Location 2575
644,73.44126229,1309,1/27/2022 19:00,2529,80.15488067,0.789119433,0,Other,Customer 1309,39,Address 1309,6507.01784,11/5/2022,0,Merchant 2529,Location 2529
645,67.27985921,1287,1/27/2022 20:00,2014,40.90228683,0.027235597,0,Retail,Customer 1287,34,Address 1287,9561.5106,10/14/2022,0,Merchant 2014,Location 2014
646,54.79702936,1825,1/27/2022 21:00,2317,77.2732548,0.69481616,0,Travel,Customer 1825,54,Address 1825,4886.010825,4/4/2024,0,Merchant 2317,Location 2317
647,25.04495445,1697,1/27/2022 22:00,2080,49.86299156,0.668355417,0,Online,Customer 1697,59,Address 1697,6865.652981,11/28/2023,0,Merchant 2080,Location 2080
648,75.84935112,1905,1/27/2022 23:00,2112,15.89983887,0.374695658,0,Other,Customer 1905,20,Address 1905,3055.413021,6/23/2024,0,Merchant 2112,Location 2112
649,85.17938663,1367,1/28/2022 0:00,2439,13.86518188,0.982540305,0,Other,Customer 1367,19,Address 1367,6381.958128,1/2/2023,0,Merchant 2439,Location 2439
650,62.48034582,1853,1/28/2022 1:00,2813,88.29484786,0.432627872,0,Retail,Customer 1853,30,Address 1853,1767.822691,5/2/2024,0,Merchant 2813,Location 2813
651,28.50800038,1618,1/28/2022 2:00,2770,58.87925925,0.878040309,0,Online,Customer 1618,27,Address 1618,6741.429339,9/10/2023,0,Merchant 2770,Location 2770
652,52.44516411,1902,1/28/2022 3:00,2217,53.1674968,0.751150152,0,Retail,Customer 1902,35,Address 1902,6370.257414,6/20/2024,0,Merchant 2217,Location 2217
653,49.48630479,1561,1/28/2022 4:00,2936,73.60458837,0.092604556,0,Online,Customer 1561,58,Address 1561,8361.020819,7/15/2023,0,Merchant 2936,Location 2936
654,91.06378341,1908,1/28/2022 5:00,2134,91.20817696,0.284158998,0,Travel,Customer 1908,59,Address 1908,6721.217429,6/26/2024,0,Merchant 2134,Location 2134
655,72.21970366,1161,1/28/2022 6:00,2713,68.54113686,0.076675851,0,Other,Customer 1161,55,Address 1161,7545.026043,6/10/2022,0,Merchant 2713,Location 2713
656,68.50324359,1618,1/28/2022 7:00,2931,30.29437717,0.429141081,0,Other,Customer 1618,27,Address 1618,6741.429339,9/10/2023,0,Merchant 2931,Location 2931
657,70.98847724,1586,1/28/2022 8:00,2526,98.11179384,0.580527475,0,Retail,Customer 1586,40,Address 1586,4726.937231,8/9/2023,0,Merchant 2526,Location 2526
658,84.60290527,1930,1/28/2022 9:00,2022,86.59049845,0.612981294,1,Online,Customer 1930,61,Address 1930,1111.772167,7/18/2024,0,Merchant 2022,Location 2022
659,42.82128467,1712,1/28/2022 10:00,2438,50.19969175,0.37072232,0,Other,Customer 1712,58,Address 1712,4878.871298,12/13/2023,0,Merchant 2438,Location 2438
660,86.18244075,1279,1/28/2022 11:00,2832,65.52107416,0.448442838,0,Food,Customer 1279,37,Address 1279,7156.87092,10/6/2022,0,Merchant 2832,Location 2832
661,74.49932888,1926,1/28/2022 12:00,2562,35.48129288,0.82090955,0,Retail,Customer 1926,62,Address 1926,1153.123295,7/14/2024,0,Merchant 2562,Location 2562
662,92.69624971,1244,1/28/2022 13:00,2385,91.52325525,0.516422951,0,Online,Customer 1244,46,Address 1244,8723.861427,9/1/2022,0,Merchant 2385,Location 2385
663,21.06319551,1519,1/28/2022 14:00,2394,31.49173878,0.410235055,0,Online,Customer 1519,38,Address 1519,9405.638537,6/3/2023,0,Merchant 2394,Location 2394
664,14.71737932,1216,1/28/2022 15:00,2840,32.16165399,0.021887693,0,Food,Customer 1216,26,Address 1216,4741.192769,8/4/2022,0,Merchant 2840,Location 2840
665,91.57863525,1142,1/28/2022 16:00,2283,95.61242601,0.580855466,0,Other,Customer 1142,57,Address 1142,3789.361177,5/22/2022,0,Merchant 2283,Location 2283
666,28.5922616,1937,1/28/2022 17:00,2918,73.65937158,0.043997825,0,Travel,Customer 1937,27,Address 1937,5741.223579,7/25/2024,0,Merchant 2918,Location 2918
667,77.68854755,1276,1/28/2022 18:00,2293,85.15330772,0.327006222,0,Online,Customer 1276,31,Address 1276,4961.926429,10/3/2022,0,Merchant 2293,Location 2293
668,55.96345625,1200,1/28/2022 19:00,2695,73.26826677,0.838570677,0,Online,Customer 1200,46,Address 1200,4555.71189,7/19/2022,0,Merchant 2695,Location 2695
669,64.79659281,1103,1/28/2022 20:00,2433,70.54560829,0.312960301,0,Other,Customer 1103,41,Address 1103,2465.964878,4/13/2022,0,Merchant 2433,Location 2433
670,81.03229268,1652,1/28/2022 21:00,2602,41.42561418,0.925265935,0,Travel,Customer 1652,47,Address 1652,1671.710028,10/14/2023,0,Merchant 2602,Location 2602
671,67.69160248,1694,1/28/2022 22:00,2984,57.25464613,0.96645643,1,Food,Customer 1694,30,Address 1694,5628.777106,11/25/2023,0,Merchant 2984,Location 2984
672,95.16789027,1851,1/28/2022 23:00,2240,52.41569577,0.156625593,1,Online,Customer 1851,21,Address 1851,3527.228703,4/30/2024,0,Merchant 2240,Location 2240
673,88.3747832,1376,1/29/2022 0:00,2777,50.54702733,0.386390887,0,Food,Customer 1376,53,Address 1376,5745.127919,1/11/2023,0,Merchant 2777,Location 2777
674,27.15833861,1155,1/29/2022 1:00,2529,50.89156219,0.179418118,0,Travel,Customer 1155,61,Address 1155,4698.084284,6/4/2022,0,Merchant 2529,Location 2529
675,34.24003152,1424,1/29/2022 2:00,2511,76.00299891,0.953421536,0,Other,Customer 1424,37,Address 1424,4344.549864,2/28/2023,0,Merchant 2511,Location 2511
676,26.7001678,1322,1/29/2022 3:00,2501,86.20317959,0.799593791,0,Food,Customer 1322,29,Address 1322,9411.508717,11/18/2022,0,Merchant 2501,Location 2501
677,24.59553861,1739,1/29/2022 4:00,2678,55.46845281,0.690255539,0,Food,Customer 1739,61,Address 1739,3264.953505,1/9/2024,0,Merchant 2678,Location 2678
678,32.42837607,1201,1/29/2022 5:00,2882,48.02762845,0.645936643,0,Travel,Customer 1201,29,Address 1201,6298.296096,7/20/2022,0,Merchant 2882,Location 2882
679,11.08226982,1733,1/29/2022 6:00,2540,19.61528754,0.006563153,0,Online,Customer 1733,18,Address 1733,1362.037375,1/3/2024,0,Merchant 2540,Location 2540
680,53.53627805,1971,1/29/2022 7:00,2441,54.73207774,0.625338781,0,Travel,Customer 1971,55,Address 1971,7251.703804,8/28/2024,0,Merchant 2441,Location 2441
681,62.56994925,1430,1/29/2022 8:00,2276,56.06897511,0.488520704,0,Online,Customer 1430,24,Address 1430,9318.92957,3/6/2023,0,Merchant 2276,Location 2276
682,42.62522076,1148,1/29/2022 9:00,2272,86.25398543,0.423883508,0,Online,Customer 1148,63,Address 1148,3214.341695,5/28/2022,0,Merchant 2272,Location 2272
683,20.31636361,1653,1/29/2022 10:00,2591,86.3821529,0.979956138,0,Retail,Customer 1653,49,Address 1653,7118.115328,10/15/2023,0,Merchant 2591,Location 2591
684,64.25934478,1470,1/29/2022 11:00,2806,51.15278994,0.577252288,0,Food,Customer 1470,26,Address 1470,5964.380701,4/15/2023,0,Merchant 2806,Location 2806
685,94.33750212,1455,1/29/2022 12:00,2862,19.37208876,0.971195211,0,Travel,Customer 1455,39,Address 1455,3227.699686,3/31/2023,0,Merchant 2862,Location 2862
686,62.52802726,1976,1/29/2022 13:00,2520,39.93259736,0.012703006,0,Food,Customer 1976,54,Address 1976,2417.248389,9/2/2024,0,Merchant 2520,Location 2520
687,82.13393909,1879,1/29/2022 14:00,2915,29.62804487,0.744293024,0,Retail,Customer 1879,50,Address 1879,3097.479303,5/28/2024,0,Merchant 2915,Location 2915
688,23.62371874,1488,1/29/2022 15:00,2637,39.32062115,0.892815846,0,Travel,Customer 1488,31,Address 1488,6215.27275,5/3/2023,0,Merchant 2637,Location 2637
689,26.79596913,1920,1/29/2022 16:00,2444,36.24831278,0.814309438,0,Other,Customer 1920,33,Address 1920,3434.612875,7/8/2024,0,Merchant 2444,Location 2444
690,43.16954378,1428,1/29/2022 17:00,2755,52.04176006,0.19796582,0,Travel,Customer 1428,47,Address 1428,1106.441844,3/4/2023,0,Merchant 2755,Location 2755
691,66.42078488,1276,1/29/2022 18:00,2886,80.28025091,0.408545995,0,Online,Customer 1276,31,Address 1276,4961.926429,10/3/2022,0,Merchant 2886,Location 2886
692,63.92805769,1469,1/29/2022 19:00,2992,93.49759052,0.436574728,0,Food,Customer 1469,28,Address 1469,3017.781836,4/14/2023,0,Merchant 2992,Location 2992
693,69.73658371,1480,1/29/2022 20:00,2328,88.69300778,0.060658079,1,Online,Customer 1480,26,Address 1480,7269.756044,4/25/2023,0,Merchant 2328,Location 2328
694,29.95441569,1770,1/29/2022 21:00,2486,80.04805231,0.680702451,0,Online,Customer 1770,36,Address 1770,6847.490921,2/9/2024,1,Merchant 2486,Location 2486
695,40.7670571,1882,1/29/2022 22:00,2097,29.94382449,0.250249542,0,Food,Customer 1882,36,Address 1882,3608.806986,5/31/2024,0,Merchant 2097,Location 2097
696,41.60341802,1683,1/29/2022 23:00,2177,76.66755347,0.92836783,0,Online,Customer 1683,46,Address 1683,8943.379444,11/14/2023,0,Merchant 2177,Location 2177
697,62.32262041,1570,1/30/2022 0:00,2464,13.99285424,0.583444052,0,Retail,Customer 1570,21,Address 1570,1117.747401,7/24/2023,0,Merchant 2464,Location 2464
698,63.67273678,1971,1/30/2022 1:00,2474,25.40709003,0.061334441,0,Food,Customer 1971,55,Address 1971,7251.703804,8/28/2024,0,Merchant 2474,Location 2474
699,61.30719393,1189,1/30/2022 2:00,2468,68.21092371,0.054920766,1,Retail,Customer 1189,49,Address 1189,1056.301181,7/8/2022,0,Merchant 2468,Location 2468
700,48.39383554,1637,1/30/2022 3:00,2943,90.24111285,0.341174199,0,Other,Customer 1637,59,Address 1637,4351.676293,9/29/2023,0,Merchant 2943,Location 2943
701,39.79126316,1424,1/30/2022 4:00,2489,61.3052632,0.198231003,0,Online,Customer 1424,37,Address 1424,4344.549864,2/28/2023,0,Merchant 2489,Location 2489
702,68.89307696,1516,1/30/2022 5:00,2591,27.04852118,0.642869805,0,Other,Customer 1516,41,Address 1516,8658.737447,5/31/2023,0,Merchant 2591,Location 2591
703,53.20236313,1591,1/30/2022 6:00,2631,93.63150423,0.087589794,0,Retail,Customer 1591,36,Address 1591,7962.410275,8/14/2023,0,Merchant 2631,Location 2631
704,55.19090049,1876,1/30/2022 7:00,2325,64.54504331,0.231569054,0,Retail,Customer 1876,31,Address 1876,8278.713188,5/25/2024,0,Merchant 2325,Location 2325
705,13.49293078,1569,1/30/2022 8:00,2253,44.64205124,0.985168006,0,Online,Customer 1569,31,Address 1569,6363.937936,7/23/2023,0,Merchant 2253,Location 2253
706,50.21421192,1513,1/30/2022 9:00,2059,43.64841567,0.463674585,0,Travel,Customer 1513,47,Address 1513,6238.20632,5/28/2023,0,Merchant 2059,Location 2059
707,13.34729469,1581,1/30/2022 10:00,2768,74.55744723,0.504880056,0,Online,Customer 1581,41,Address 1581,8128.017215,8/4/2023,0,Merchant 2768,Location 2768
708,85.45344521,1835,1/30/2022 11:00,2709,99.26625704,0.292263812,0,Retail,Customer 1835,33,Address 1835,3400.977724,4/14/2024,0,Merchant 2709,Location 2709
709,54.75994303,1572,1/30/2022 12:00,2822,33.12035016,0.2546949,0,Food,Customer 1572,47,Address 1572,2067.485108,7/26/2023,0,Merchant 2822,Location 2822
710,19.97156991,1072,1/30/2022 13:00,2363,46.44970144,0.406463062,0,Retail,Customer 1072,21,Address 1072,3239.35286,3/13/2022,0,Merchant 2363,Location 2363
711,33.00075703,1045,1/30/2022 14:00,2016,42.58808483,0.764401617,0,Travel,Customer 1045,58,Address 1045,5168.955419,2/14/2022,0,Merchant 2016,Location 2016
712,25.89367976,1581,1/30/2022 15:00,2850,95.31018187,0.256875691,0,Travel,Customer 1581,41,Address 1581,8128.017215,8/4/2023,0,Merchant 2850,Location 2850
713,38.9602813,1750,1/30/2022 16:00,2592,92.23840355,0.744907306,0,Other,Customer 1750,36,Address 1750,8128.690436,1/20/2024,0,Merchant 2592,Location 2592
714,36.11516423,1989,1/30/2022 17:00,2281,76.56333197,0.72631912,0,Food,Customer 1989,18,Address 1989,3448.958441,9/15/2024,0,Merchant 2281,Location 2281
715,72.44134982,1033,1/30/2022 18:00,2379,61.12091511,0.08627543,0,Other,Customer 1033,50,Address 1033,2042.692352,2/2/2022,0,Merchant 2379,Location 2379
716,81.2434588,1012,1/30/2022 19:00,2400,38.33468351,0.929381148,0,Retail,Customer 1012,45,Address 1012,2706.148888,1/12/2022,0,Merchant 2400,Location 2400
717,43.09556666,1410,1/30/2022 20:00,2722,96.51324622,0.019512054,0,Food,Customer 1410,25,Address 1410,2716.981163,2/14/2023,0,Merchant 2722,Location 2722
718,69.53802387,1618,1/30/2022 21:00,2048,76.90995524,0.507331327,1,Retail,Customer 1618,27,Address 1618,6741.429339,9/10/2023,0,Merchant 2048,Location 2048
719,76.25084286,1401,1/30/2022 22:00,2673,30.43805733,0.356404419,0,Travel,Customer 1401,25,Address 1401,9089.242963,2/5/2023,0,Merchant 2673,Location 2673
720,95.39395604,1898,1/30/2022 23:00,2821,12.16277125,0.296000448,0,Other,Customer 1898,38,Address 1898,1373.376304,6/16/2024,0,Merchant 2821,Location 2821
721,71.44316988,1891,1/31/2022 0:00,2631,57.99855782,0.389902999,0,Travel,Customer 1891,33,Address 1891,4322.597495,6/9/2024,0,Merchant 2631,Location 2631
722,63.87075935,1480,1/31/2022 1:00,2163,76.15460888,0.282353043,0,Other,Customer 1480,26,Address 1480,7269.756044,4/25/2023,0,Merchant 2163,Location 2163
723,49.08200983,1438,1/31/2022 2:00,2127,11.1067394,0.850092502,0,Food,Customer 1438,53,Address 1438,1779.986718,3/14/2023,0,Merchant 2127,Location 2127
724,13.47108156,1348,1/31/2022 3:00,2685,12.40996273,0.577930207,0,Online,Customer 1348,41,Address 1348,1599.229032,12/14/2022,0,Merchant 2685,Location 2685
725,50.9573837,1506,1/31/2022 4:00,2820,27.67170304,0.642748927,0,Retail,Customer 1506,22,Address 1506,5745.088291,5/21/2023,0,Merchant 2820,Location 2820
726,97.96558919,1090,1/31/2022 5:00,2251,69.57944247,0.594546916,0,Other,Customer 1090,26,Address 1090,8109.977178,3/31/2022,0,Merchant 2251,Location 2251
727,46.61407408,1669,1/31/2022 6:00,2815,65.0019568,0.815737327,1,Retail,Customer 1669,44,Address 1669,4490.14401,10/31/2023,0,Merchant 2815,Location 2815
728,86.76120604,1145,1/31/2022 7:00,2963,94.06431291,0.989993343,0,Online,Customer 1145,56,Address 1145,9855.674628,5/25/2022,0,Merchant 2963,Location 2963
729,31.36778596,1368,1/31/2022 8:00,2464,36.44120405,0.185319985,0,Food,Customer 1368,19,Address 1368,8411.644416,1/3/2023,0,Merchant 2464,Location 2464
730,60.5596608,1743,1/31/2022 9:00,2881,97.62157625,0.413844234,0,Travel,Customer 1743,45,Address 1743,6595.920889,1/13/2024,0,Merchant 2881,Location 2881
731,44.00389673,1680,1/31/2022 10:00,2560,77.84689921,0.156087862,0,Food,Customer 1680,43,Address 1680,1308.381737,11/11/2023,0,Merchant 2560,Location 2560
732,50.90991296,1366,1/31/2022 11:00,2045,20.57996238,0.467342903,0,Online,Customer 1366,45,Address 1366,3069.644637,1/1/2023,0,Merchant 2045,Location 2045
733,23.9290259,1197,1/31/2022 12:00,2555,15.17089927,0.901224487,0,Travel,Customer 1197,18,Address 1197,3525.504348,7/16/2022,0,Merchant 2555,Location 2555
734,16.26661103,1976,1/31/2022 13:00,2879,34.85659329,0.694634055,1,Travel,Customer 1976,54,Address 1976,2417.248389,9/2/2024,0,Merchant 2879,Location 2879
735,68.61623599,1610,1/31/2022 14:00,2086,97.06319724,0.322360767,0,Retail,Customer 1610,22,Address 1610,4122.163756,9/2/2023,0,Merchant 2086,Location 2086
736,64.23340292,1501,1/31/2022 15:00,2624,60.94435433,0.515591943,0,Travel,Customer 1501,48,Address 1501,2342.87435,5/16/2023,0,Merchant 2624,Location 2624
737,95.16034882,1473,1/31/2022 16:00,2503,53.02585061,0.287422654,0,Travel,Customer 1473,26,Address 1473,3026.374452,4/18/2023,0,Merchant 2503,Location 2503
738,11.13143952,1399,1/31/2022 17:00,2390,40.91343517,0.230822883,0,Food,Customer 1399,18,Address 1399,9447.729498,2/3/2023,0,Merchant 2390,Location 2390
739,15.69913528,1630,1/31/2022 18:00,2802,13.31281505,0.966190384,0,Online,Customer 1630,42,Address 1630,2420.838315,9/22/2023,1,Merchant 2802,Location 2802
740,82.22250996,1413,1/31/2022 19:00,2086,95.47173528,0.207766552,0,Food,Customer 1413,18,Address 1413,1279.671577,2/17/2023,0,Merchant 2086,Location 2086
741,70.3442734,1148,1/31/2022 20:00,2066,97.6323909,0.205205558,0,Other,Customer 1148,63,Address 1148,3214.341695,5/28/2022,0,Merchant 2066,Location 2066
742,99.88740974,1282,1/31/2022 21:00,2971,10.1900649,0.789016952,0,Travel,Customer 1282,39,Address 1282,7308.697302,10/9/2022,0,Merchant 2971,Location 2971
743,77.6985925,1521,1/31/2022 22:00,2803,86.5160551,0.999047341,0,Food,Customer 1521,27,Address 1521,8108.965746,6/5/2023,0,Merchant 2803,Location 2803
744,85.95300106,1126,1/31/2022 23:00,2421,59.39017795,0.715677564,0,Retail,Customer 1126,27,Address 1126,7080.103439,5/6/2022,0,Merchant 2421,Location 2421
745,90.13649701,1125,2/1/2022 0:00,2775,40.10136119,0.53913417,0,Other,Customer 1125,58,Address 1125,8801.922036,5/5/2022,0,Merchant 2775,Location 2775
746,24.96246703,1252,2/1/2022 1:00,2843,77.59599055,0.61187039,0,Other,Customer 1252,53,Address 1252,9182.873876,9/9/2022,0,Merchant 2843,Location 2843
747,66.24543506,1581,2/1/2022 2:00,2070,96.2727881,0.13959878,0,Food,Customer 1581,41,Address 1581,8128.017215,8/4/2023,0,Merchant 2070,Location 2070
748,97.69235336,1269,2/1/2022 3:00,2285,57.80991603,0.117943499,0,Retail,Customer 1269,34,Address 1269,9261.10997,9/26/2022,0,Merchant 2285,Location 2285
749,62.11099449,1422,2/1/2022 4:00,2736,54.84138539,0.510140762,0,Food,Customer 1422,32,Address 1422,6987.997844,2/26/2023,0,Merchant 2736,Location 2736
750,48.7554423,1405,2/1/2022 5:00,2463,73.48819157,0.522113547,0,Other,Customer 1405,59,Address 1405,9246.516979,2/9/2023,0,Merchant 2463,Location 2463
751,26.50902844,1655,2/1/2022 6:00,2897,88.53542072,0.084805375,0,Other,Customer 1655,50,Address 1655,2152.99219,10/17/2023,0,Merchant 2897,Location 2897
752,88.54379953,1143,2/1/2022 7:00,2753,24.62509318,0.757940704,0,Retail,Customer 1143,58,Address 1143,3367.924924,5/23/2022,0,Merchant 2753,Location 2753
753,72.96000415,1094,2/1/2022 8:00,2638,71.51465911,0.492541901,0,Food,Customer 1094,32,Address 1094,4974.254753,4/4/2022,0,Merchant 2638,Location 2638
754,78.96614976,1577,2/1/2022 9:00,2889,80.68576174,0.997038134,0,Retail,Customer 1577,30,Address 1577,3282.990205,7/31/2023,0,Merchant 2889,Location 2889
755,50.52963957,1520,2/1/2022 10:00,2652,75.94134511,0.957631359,0,Online,Customer 1520,25,Address 1520,9476.348062,6/4/2023,0,Merchant 2652,Location 2652
756,36.37560298,1424,2/1/2022 11:00,2012,17.04814954,0.284793249,0,Retail,Customer 1424,37,Address 1424,4344.549864,2/28/2023,0,Merchant 2012,Location 2012
757,89.17189488,1160,2/1/2022 12:00,2500,66.03157019,0.295708823,0,Travel,Customer 1160,38,Address 1160,2683.909127,6/9/2022,0,Merchant 2500,Location 2500
758,61.91953467,1057,2/1/2022 13:00,2621,96.54466296,0.630767719,0,Travel,Customer 1057,21,Address 1057,6531.558064,2/26/2022,0,Merchant 2621,Location 2621
759,60.53439197,1399,2/1/2022 14:00,2500,46.71527786,0.049006419,0,Travel,Customer 1399,18,Address 1399,9447.729498,2/3/2023,0,Merchant 2500,Location 2500
760,29.53436473,1587,2/1/2022 15:00,2968,72.79316151,0.91088818,0,Retail,Customer 1587,41,Address 1587,8573.123086,8/10/2023,0,Merchant 2968,Location 2968
761,14.12019775,1168,2/1/2022 16:00,2726,71.99686279,0.506327116,0,Online,Customer 1168,42,Address 1168,3560.170993,6/17/2022,0,Merchant 2726,Location 2726
762,22.87701521,1711,2/1/2022 17:00,2130,32.84956202,0.280444488,0,Other,Customer 1711,20,Address 1711,5960.806053,12/12/2023,0,Merchant 2130,Location 2130
763,79.74901395,1671,2/1/2022 18:00,2420,39.01470065,0.122803544,0,Online,Customer 1671,27,Address 1671,3493.845421,11/2/2023,0,Merchant 2420,Location 2420
764,58.16222512,1163,2/1/2022 19:00,2440,83.35225849,0.678461831,0,Retail,Customer 1163,27,Address 1163,7524.885685,6/12/2022,0,Merchant 2440,Location 2440
765,83.83365837,1381,2/1/2022 20:00,2276,41.28986857,0.47715497,0,Retail,Customer 1381,58,Address 1381,4206.19949,1/16/2023,0,Merchant 2276,Location 2276
766,56.62474278,1961,2/1/2022 21:00,2270,42.2367408,0.355158521,0,Retail,Customer 1961,47,Address 1961,3454.648531,8/18/2024,0,Merchant 2270,Location 2270
767,35.7485006,1722,2/1/2022 22:00,2658,23.27511907,0.744004793,0,Online,Customer 1722,53,Address 1722,2286.281065,12/23/2023,0,Merchant 2658,Location 2658
768,13.93228352,1532,2/1/2022 23:00,2239,49.08791514,0.719278688,0,Food,Customer 1532,60,Address 1532,3744.641316,6/16/2023,0,Merchant 2239,Location 2239
769,39.16310962,1623,2/2/2022 0:00,2651,89.52999305,0.43010061,0,Travel,Customer 1623,34,Address 1623,2341.710682,9/15/2023,0,Merchant 2651,Location 2651
770,66.96487882,1555,2/2/2022 1:00,2834,99.37033289,0.925980753,0,Online,Customer 1555,45,Address 1555,1776.632987,7/9/2023,0,Merchant 2834,Location 2834
771,72.13300402,1464,2/2/2022 2:00,2865,16.87848945,0.733387059,0,Food,Customer 1464,45,Address 1464,6683.679293,4/9/2023,0,Merchant 2865,Location 2865
772,56.42487377,1091,2/2/2022 3:00,2997,94.50323286,0.668801442,0,Online,Customer 1091,58,Address 1091,1736.468439,4/1/2022,0,Merchant 2997,Location 2997
773,40.14843043,1182,2/2/2022 4:00,2636,59.07500762,0.396079716,0,Food,Customer 1182,30,Address 1182,2636.680234,7/1/2022,0,Merchant 2636,Location 2636
774,11.02801847,1771,2/2/2022 5:00,2842,12.91354821,0.827648102,0,Online,Customer 1771,35,Address 1771,8894.834913,2/10/2024,0,Merchant 2842,Location 2842
775,55.29304756,1049,2/2/2022 6:00,2914,43.19259365,0.644207567,0,Food,Customer 1049,30,Address 1049,7144.298708,2/18/2022,0,Merchant 2914,Location 2914
776,37.17132063,1799,2/2/2022 7:00,2658,79.07337824,0.492191297,0,Other,Customer 1799,24,Address 1799,4309.686015,3/9/2024,0,Merchant 2658,Location 2658
777,38.4598136,1615,2/2/2022 8:00,2959,71.69931106,0.465919521,0,Travel,Customer 1615,28,Address 1615,9447.919781,9/7/2023,0,Merchant 2959,Location 2959
778,53.63922444,1802,2/2/2022 9:00,2635,19.03940301,0.182685882,0,Other,Customer 1802,23,Address 1802,6791.878056,3/12/2024,0,Merchant 2635,Location 2635
779,86.04909239,2000,2/2/2022 10:00,2780,55.01117084,0.574642874,0,Other,Customer 2000,42,Address 2000,4853.02438,9/26/2024,0,Merchant 2780,Location 2780
780,37.21490182,1058,2/2/2022 11:00,2825,89.49786591,0.317049417,0,Travel,Customer 1058,50,Address 1058,5923.741951,2/27/2022,0,Merchant 2825,Location 2825
781,44.50793417,1678,2/2/2022 12:00,2155,92.16109624,0.747763708,0,Travel,Customer 1678,33,Address 1678,3302.010949,11/9/2023,1,Merchant 2155,Location 2155
782,33.63646677,1473,2/2/2022 13:00,2307,34.29515278,0.826013187,0,Food,Customer 1473,26,Address 1473,3026.374452,4/18/2023,0,Merchant 2307,Location 2307
783,72.3836349,1733,2/2/2022 14:00,2112,37.16365297,0.846093213,0,Food,Customer 1733,18,Address 1733,1362.037375,1/3/2024,0,Merchant 2112,Location 2112
784,24.99217212,1649,2/2/2022 15:00,2774,27.19986016,0.283015578,0,Online,Customer 1649,54,Address 1649,7708.879304,10/11/2023,0,Merchant 2774,Location 2774
785,93.97476922,1500,2/2/2022 16:00,2289,56.0139203,0.976224192,0,Food,Customer 1500,19,Address 1500,4318.580359,5/15/2023,0,Merchant 2289,Location 2289
786,27.48195585,1366,2/2/2022 17:00,2553,93.71489243,0.265828649,0,Other,Customer 1366,45,Address 1366,3069.644637,1/1/2023,0,Merchant 2553,Location 2553
787,33.67062621,1001,2/2/2022 18:00,2627,87.37544393,0.030921041,0,Food,Customer 1001,54,Address 1001,9507.27206,1/1/2022,0,Merchant 2627,Location 2627
788,75.52415113,1986,2/2/2022 19:00,2235,29.47028571,0.003373251,0,Retail,Customer 1986,51,Address 1986,6658.952162,9/12/2024,0,Merchant 2235,Location 2235
789,69.45279092,1921,2/2/2022 20:00,2154,56.82490015,0.953190419,0,Food,Customer 1921,44,Address 1921,1097.423046,7/9/2024,0,Merchant 2154,Location 2154
790,57.99982107,1808,2/2/2022 21:00,2081,39.55877452,0.424632671,0,Other,Customer 1808,43,Address 1808,7507.00576,3/18/2024,0,Merchant 2081,Location 2081
791,27.03667651,1503,2/2/2022 22:00,2309,18.5191781,0.97716454,0,Travel,Customer 1503,37,Address 1503,4370.431522,5/18/2023,0,Merchant 2309,Location 2309
792,72.01022436,1017,2/2/2022 23:00,2173,26.45740234,0.927048823,0,Retail,Customer 1017,21,Address 1017,5179.000965,1/17/2022,0,Merchant 2173,Location 2173
793,53.96785234,1195,2/3/2022 0:00,2152,28.60155804,0.657232932,0,Online,Customer 1195,64,Address 1195,6831.410409,7/14/2022,0,Merchant 2152,Location 2152
794,50.23584989,1950,2/3/2022 1:00,2057,11.82961471,0.175377969,1,Other,Customer 1950,48,Address 1950,2394.859954,8/7/2024,0,Merchant 2057,Location 2057
795,91.22936004,1673,2/3/2022 2:00,2347,97.84664626,0.558391506,0,Other,Customer 1673,55,Address 1673,9911.337339,11/4/2023,0,Merchant 2347,Location 2347
796,25.97000921,1528,2/3/2022 3:00,2256,45.3035651,0.680606073,0,Travel,Customer 1528,28,Address 1528,4034.139089,6/12/2023,0,Merchant 2256,Location 2256
797,58.46823104,1480,2/3/2022 4:00,2761,60.42601384,0.163365269,0,Online,Customer 1480,26,Address 1480,7269.756044,4/25/2023,0,Merchant 2761,Location 2761
798,71.40047986,1771,2/3/2022 5:00,2932,95.86064271,0.218872874,0,Travel,Customer 1771,35,Address 1771,8894.834913,2/10/2024,0,Merchant 2932,Location 2932
799,23.09507539,1667,2/3/2022 6:00,2440,63.7243163,0.393529082,0,Online,Customer 1667,35,Address 1667,4096.117607,10/29/2023,0,Merchant 2440,Location 2440
800,74.2479445,1429,2/3/2022 7:00,2530,69.1624057,0.966824828,0,Food,Customer 1429,33,Address 1429,8687.343482,3/5/2023,0,Merchant 2530,Location 2530
801,56.11778886,1152,2/3/2022 8:00,2446,33.89671189,0.356924502,0,Food,Customer 1152,55,Address 1152,7273.982376,6/1/2022,0,Merchant 2446,Location 2446
